name,Gal11_ddmsn,Msn2_dgal11
TDA2,547.1198309458839,762.4705065253935
VTC1,547.1198309458839,762.4705065253935
ALD5,9243.374987034256,9564.290719005641
RPS24A,465.1151803585089,573.9463863148341
PTP3,1324.8115906475332,764.2292602752176
YER076C,264.9623181295066,349.99884013840017
MRX1,0.0,184.28455862004336
ICP55,309.12270448442445,3323.9511215729053
YER079W,309.12270448442445,3323.9511215729053
AIM9,120.28120797059314,1331.0266189115434
SER3,1148.170045227862,743.4984601230697
UTP7,0.0,301.28835852608444
GET2,102.81242942940945,1104.794680407675
YER084W,0.0,0.0
YER085C,1538.0416558975871,167.53079608229586
ILV1,1538.0416558975871,167.53079608229586
AIM10,0.0,999.794525677443
DOT6,4590.160964240194,31086.710672326175
PTC2,745.6907345019009,1484.6468033821452
TRP2,745.6907345019009,1484.6468033821452
MET6,4806.99689822272,2580.5687770205896
IES5,4806.99689822272,2580.5687770205896
TSC11,0.0,527.1077313968713
PUP3,2023.9905929109175,1489.0392785531985
RAD51,2023.9905929109175,1489.0392785531985
SHC1,92.55170792946838,1364.9967575092758
YER097W,0.0,0.0
UBP9,1276.4325929432316,1792.4903239054793
PRS2,164.4269704704385,1870.728136037396
UBC6,164.4269704704385,1870.728136037396
AST2,945.2296952813483,1217.6944339059082
RPS8B,132.4811590647533,540.815583335751
SSA4,923.4797775478087,1062.028008956335
RTT105,111.19521744044043,570.3659674365759
NUP157,0.0,126.8567414865998
MAM1,0.0,0.0
GLE2,103.73245116926994,412.8640562876866
FLO8,242.88212495204777,399.95498453573225
KAP123,155.5986767539049,262.4702999268985
SWI4,242.88212495204772,560.3529323359869
LSM4,309.1227044844244,262.1333613752576
TMN3,0.0,110.74805565390183
BOI2,99.71700144658851,1015.6428100013625
SPR6,901.0693089264305,185.54979349671237
SLX8,486.04198818305724,4013.952139707308
RPL23B,486.04198818305724,4013.952139707308
SHO1,101.0204916615766,315.3224142620326
AVT6,928.6948203394725,2694.200659289861
SCS2,928.6948203394725,2694.200659289861
YER121W,0.0,3738.093817946701
GLO3,695.5260850899549,740.9743156705066
YCK3,695.5260850899549,740.9743156705066
DSE1,2439.154500455699,1264.5911215592967
RSP5,2439.154500455699,1264.5911215592967
NSA2,0.0,327.62525622828286
LCP5,0.0,327.62525622828286
VFA1,0.0,223.29450668203685
SAK1,95.40824212482234,299.1421187112857
COM2,1391.0521701799098,2271.8261399480257
RPS26B,574.085022613931,1588.8662563227008
PMD1,1638.6464746966112,407.76320422363864
GLC7,2813.608892666586,2172.818836354004
YER134C,110.40096588729445,1166.3661164405185
YER135C,0.0,0.0
GDI1,3678.955037936866,4471.027605995889
YER137C,1495.7550216988277,13678.47333711209
YER138C,0.0,0.0
RTR1,92.55170792946838,411.6169144316458
EMP65,92.55170792946838,411.6169144316458
COX15,2265.8226745794977,1073.008212120597
MAG1,0.0,1007.367382105716
DDI1,0.0,1007.367382105716
UBP5,1396.6387250802306,3651.445365288997
FTR1,2185.9391245684296,4522.431892169196
LSM5,1832.6560337290873,4587.02595230139
SCC4,612.1241672958898,698.9648017782342
SPT15,612.1241672958898,698.9648017782342
PEA2,331.20289766188324,8847.268959569295
SPI1,331.20289766188324,10470.316644179256
UBP3,288.89972381721907,554.1942527402443
YER152C,4177.868690104383,1959.4202564731831
PET122,4545.9221247709465,2795.1127627591163
OXA1,4545.9221247709465,2795.1127627591163
BEM2,515.2045074740405,1307.8535437919595
YER156C,413.667852716383,187.67711297253894
COG3,413.667852716383,187.67711297253894
YER158C,7464.996788105869,5850.244805736559
BUR6,596.1652157913899,1489.6497130276725
YER160C,0.0,0.0
SPT2,365.10555647766665,262.6463392432758
RAD4,0.0,1279.1630078014819
GCG1,264.96231812950657,1967.8113958495214
CHD1,901.0693089264305,300.03896245651924
PAB1,917.2780548499239,446.85283301862654
DNF1,206.08180298961625,438.5768934760264
BCK2,737.9587109707744,1497.5561847050803
CCA1,758.3617750202,2847.6632755986284
RPH1,758.3617750202,2847.6632755986284
ADK2,0.0,374.13791112449957
RAD3,132.4811590647533,141.4604061520543
BRR2,315.4313311065555,261.0910424601285
RAD24,315.4313311065555,261.0910424601285
GRX4,313.8301568369791,418.7922581918193
TMT1,132.4811590647533,255.5478076071851
ECM32,423.45575956770466,256.20936691858327
BMH1,4919.621988661891,11324.676002063567
PDA1,851.2074471310236,4154.260560603946
DMC1,1086.4709141164924,421.51679032086565
ISC10,0.0,196.63804932696857
YER181C,0.0,1686.0824599990838
FMP10,0.0,1686.0824599990838
FAU1,44.16038635491777,166.32947370719893
TOG1,245.33547974954317,600.315864580594
PUG1,245.33547974954317,600.315864580594
YER186C,856.9089225715128,317.7457201073187
YER187W,856.9089225715128,147.59062341482732
YER188W,44.16038635491777,613.2022785091884
YER189W,0.0,0.0
YRF1-2,0.0,0.0
DEG1,322.0028171712754,326.0193026836904
SPB4,322.0028171712754,326.0193026836904
MSH4,176.64154541967108,103.17235549733057
VTC2,88.82836335759322,257.25766749607106
SEC4,373.33659961887,569.1227274875368
[],0.0,0.0
BLM10,0.0,490.99049545400067
SMC1,132.4811590647533,231.03440512519086
CDC4,0.0,456.5809879164012
WWM1,0.0,456.5809879164012
HXT10,0.0,0.0
YFL012W,0.0,208.28976027100595
IES1,0.0,208.28976027100595
HSP12,485.76424990409544,11682.658087073632
YFL015C,0.0,0.0
MDJ1,1510.3839269812418,13313.347772325937
GNA1,126.68963298541983,530.374410450014
LPD1,2122.2367831140054,1390.1309037325204
YFL019C,0.0,0.0
PAU5,0.0,192.77313897077883
GAT1,5586.288873897098,4542.541136770483
FRS2,5427.508910305502,3757.807855216197
BUD27,813.4808012748011,5872.561260480133
EPL1,813.4808012748011,5872.561260480133
BST1,0.0,180.73888126704148
STE2,2509.1128610748733,1636.9050939676588
GYP8,2509.1128610748733,1636.9050939676588
CAF16,318.6832004994066,665.6888734452574
CAK1,10906.113560001071,514.5883009315222
AGX1,90.91844249541894,2097.2583779915035
HAC1,1194.0361975793217,2318.998195454225
YFL032W,0.0,0.0
RIM15,1194.0361975793217,2318.998195454225
MIL1,139.24446147947046,279.25495127658087
RPO41,101.0204916615766,1076.9844484584598
TUB2,370.9472453813093,1056.822518330863
YPT1,370.9472453813093,1056.822518330863
ACT1,1475.3583623120255,2189.603459301329
YFL040W,0.0,0.0
FET5,0.0,885.3519698147377
LAM5,0.0,1263.2621341188283
[],0.0,0.0
OTU1,0.0,277.290268637407
SEC53,110.40096588729445,359.52304660539835
FMP32,0.0,207.26916454010552
RGD2,0.0,218.47750398161344
EMP47,0.0,218.47750398161344
SWP82,109.61798031362567,241.02698001351402
ALR2,109.61798031362567,241.02698001351402
YFL051C,0.0,0.0
ZNF1,923.1495021038895,10439.716045089936
DAK2,0.0,0.0
AQY3,132.4811590647533,887.6459101260666
AGP3,1173.1574232215316,783.7126269779078
AAD6,1173.1574232215316,783.7126269779078
AAD16,1173.1574232215316,783.7126269779078
THI5,0.0,0.0
SNZ3,0.0,0.0
SNO3,0.0,0.0
DDI2,0.0,0.0
COS4,0.0,0.0
YFL063W,0.0,0.0
YFL064C,0.0,0.0
YFL065C,0.0,0.0
YFL066C,0.0,0.0
YFL067W,0.0,0.0
YFL068W,0.0,0.0
LOC1,52.84148794605545,117.70108189842458
NIC96,76.8961951453792,159.9876001876418
YPI1,552.0048294364722,3512.3791544129135
RPN11,552.0048294364722,3512.3791544129135
SAD1,680.8870142828732,6179.460492818649
YFR006W,680.8870142828732,6179.460492818649
YFH7,22.080193177458884,245.69537207581772
FAR7,468.3677340673097,721.1645626342927
GCN20,2022.94054962745,465.3095590218343
UBP6,166.19500241098086,664.7638280683123
MIC19,22.498013426814,85.93794220562435
DCV1,0.0,0.0
IOC3,3714.156320743399,172.4971370170767
CMK1,233.00706368172695,8253.50526851606
GSY1,445.85005454484286,49861.46607593309
AIP5,44.16038635491777,892.4083391138005
IGD1,1104.009658872944,18241.32466728472
YFR018C,638.0973257706008,3474.303514049912
FAB1,638.0973257706008,3474.303514049912
CSS2,66.24057953237666,274.8067632591264
ATG18,0.0,322.87128073730065
ROG3,2349.3325540816254,7348.303653109095
PES4,22.080193177458884,159.86664258703837
[],0.0,0.0
HIS2,44.16038635491777,317.57381325180154
ULI1,79.67080012485165,502.8389977343611
ECO1,79.67080012485165,502.8389977343611
CDC14,88.32077270983554,124.80067428102265
PTR3,88.32077270983554,133.59488417897555
MET10,2596.3293390412314,698.662240116699
SMC2,2054.2337184933526,761.6460329647966
RRT5,0.0,0.0
QCR6,4128.996124184811,2726.454898454237
PHO4,0.0,1553.701919601475
YFR035C,922.7543417445502,1154.328349351604
CDC26,542.3205341832006,723.435941928241
RSC8,105.86393989192617,630.4445217761021
IRC5,105.86393989192617,630.4445217761021
OSW7,229.83100705161664,1295.6885783980006
SAP155,229.83100705161664,1295.6885783980006
ERJ5,0.0,183.70644417618308
KEG1,0.0,183.70644417618308
IRC6,0.0,262.05877446408493
DUG1,161.33752843654716,1268.9641459026718
YFR045W,161.33752843654716,1268.9641459026718
CNN1,0.0,220.99689528454962
BNA6,44.16038635491777,420.2989503213997
RMD8,44.16038635491777,268.0381027818901
YMR31,168.0014698284915,1687.6713585256
PRE4,0.0,2490.5122503005227
RET2,1160.6116892958019,700.4646406391073
RPN12,1160.6116892958019,700.4646406391073
HXK1,1479.3729428897454,67830.91462148557
YFR054C,0.0,0.0
IRC7,2826.264726714737,364.13970172945733
YFR056C,0.0,0.0
YFR057W,0.0,0.0
ERG26,2606.026872900457,373.3239208426086
ERP6,287.55600417155756,1112.7279872882186
CDH1,287.55600417155756,1112.7279872882186
RPN14,0.0,820.5295336050818
COG7,558.6554900320923,618.9372171217381
PMC1,0.0,0.0
BRP1,3226.046915958946,2956.9713875318694
PMA1,3226.046915958946,2956.9713875318694
LEU1,1330.0936482139634,689.9171459444796
MPO1,286.224726374467,3051.7647365924486
SCL1,286.224726374467,3051.7647365924486
ERG4,287.7471983232674,566.844071566953
PDR1,287.7471983232674,566.844071566953
PUF4,98.76124743911322,300.19742651070555
YGL015C,0.0,0.0
KAP122,0.0,153.40688593650628
ATE1,0.0,374.1305698054763
JAC1,0.0,374.1305698054763
CKB1,0.0,437.8095054727363
GET1,0.0,437.8095054727363
ALK1,0.0,291.6684255794288
STT3,1625.6405057951067,1018.9446817670554
PIB2,1625.6405057951067,1018.9446817670554
YGL024W,0.0,0.0
PGD1,412.1636059792325,327.7823481952989
TRP5,101.0204916615766,455.8212905708875
CWH41,88.82836335759322,97.55723902486575
SCW11,1760.8255318733034,576.7833130784915
CGR1,0.0,175.6804226160658
RPL30,259.7669785583399,897.0158091530016
RPL24A,259.7669785583399,897.0158091530016
AGA2,200.20900549509355,520.9903063455567
HOP2,0.0,0.0
YGL034C,0.0,0.0
MIG1,8765.836691451175,16696.005944748285
YGL036W,4721.8335715543435,14798.953881680305
PNC1,4721.8335715543435,14798.953881680305
OCH1,3449.710641267046,6037.844683312751
YGL039W,684.4859885012254,943.5298471457941
HEM2,132.48115906475329,284.95009500937397
YGL041C,0.0,602.5823923494935
YGL042C,0.0,0.0
DST1,155.33804245448462,602.3806906163285
RNA15,155.33804245448462,602.3806906163285
RIM8,7114.534382706415,4495.6375981339515
[],0.0,0.0
ALG13,99.71700144658851,610.7184659354353
RPT6,99.71700144658851,610.7184659354353
TIF4632,155.33804245448462,2743.7628097665424
TYW3,66.24057953237666,167.5372064888371
MST27,0.0,0.0
YGL052W,0.0,0.0
PRM8,640.3256021463077,1653.8315661747124
ERV14,353.2830908393422,903.5139583498624
OLE1,6301.78584648982,6359.123126213597
SDS23,5652.5294534294735,5767.15990185401
GEP7,0.0,699.8960933784134
RAD6,5165.962904678204,1675.4713106240515
PKP2,8254.627235780627,1541.6797267327295
YBP2,1986.2127344372814,261.1551133271917
DUO1,1986.2127344372814,261.1551133271917
PYC1,4367.659637787476,3040.232303488668
PUS2,1645.6091510870085,562.5107958229597
MRH4,1645.6091510870085,562.5107958229597
ALG2,0.0,260.33482080461795
SGF73,247.2981635875395,649.5071137369189
NPY1,0.0,209.2067121407224
MNP1,2088.5900757731747,522.9572090870822
YGL069C,0.0,0.0
RPB9,2088.5900757731747,522.9572090870822
AFT1,3307.485726993841,1215.6593801315873
YGL072C,0.0,0.0
HSF1,553.9833413699363,1631.0536204906093
YGL074C,0.0,0.0
MPS2,553.9833413699363,1631.0536204906093
RPL7A,276.4137446954615,231.49432736171548
HNM1,893.4182210532497,305.0191396890369
DBP3,72.90629822745858,211.98248817717487
KXD1,0.0,1370.1439808778696
MPC1,220.8019317745889,817.6933469386502
YGL081W,0.0,1106.680497030832
YGL082W,251.31927193855643,1862.0757272402548
SCY1,1033.844979213975,318.7369712341538
GUP1,1033.844979213975,318.7369712341538
LCL3,0.0,127.32622326133117
MAD1,610.1106009561006,1445.3146087813404
MMS2,610.1106009561006,1445.3146087813404
YGL088W,0.0,0.0
MF(ALPHA)2,52.393678726173626,50.532181181061624
LIF1,235.37261762773431,219.63558756084151
NBP35,235.37261762773431,219.63558756084151
NUP145,235.971530140782,145.77526628786651
SPC105,1934.9556316130934,1035.4233621948476
PAN2,1934.9556316130934,1035.4233621948476
VPS45,363.0635790924448,496.0589355168928
TOS8,2406.7410563430185,22056.56534842284
SRM1,516.775233995592,391.489655210618
USE1,457.72751541981233,464.0833998363825
LSG1,267.63870518131984,114.50685826172104
SEH1,259.7669785583398,113.03874414685033
YGK1,1973.1455453949307,276.8972529837103
YGL102C,0.0,0.0
RPL28,605.0960067054275,969.4733764894876
VPS73,176.64154541967108,1038.088017678256
ARC1,858.6741791234011,476.31872148991596
MLC1,62.32312590411782,446.0800369576835
RMD9,62.32312590411782,446.0800369576835
YGL108C,0.0,284.39066538330576
YGL109W,0.0,0.0
CUE3,0.0,119.9884095772143
NSA1,0.0,72.42290504196494
TAF6,0.0,72.42290504196494
SLD3,153.03104182397246,292.19421011995024
YGL114W,2643.408615058726,498.5727841489214
SNF4,89.34182210532497,1548.1384449076688
CDC20,173.01643907710323,509.89094150767505
YGL117W,883.2077270983556,556.3890020561175
YGL118C,0.0,0.0
COQ8,261.33561973320906,1207.506977198468
PRP43,261.33561973320906,1207.506977198468
GPG1,1506.8655511079185,3726.110851579585
NAB2,3497.843722956496,799.7907457074776
RPS2,1744.3352610192517,1022.7886075131659
MON1,1633.9342951319572,1012.1868574815393
MET13,2229.250272724214,2362.502793236329
SCS3,1220.2212019122012,1558.0084266060485
SOH1,1220.2212019122012,1558.0084266060485
CWC23,0.0,814.6261640135499
RSM23,945.2296952813483,498.56052062507837
CEG1,182.91284289019194,458.9862788756692
SNT2,182.91284289019194,458.9862788756692
YGL132W,0.0,0.0
ITC1,0.0,0.0
PCL10,176.64154541967108,478.7478600526273
RPL1B,1817.719066998563,317.0776574732889
MRM2,1817.719066998563,317.0776574732889
SEC27,44.16038635491777,224.2887958637173
YGL138C,0.0,0.0
FLC3,371.54171212070247,452.17015515481376
YGL140C,371.54171212070247,452.17015515481376
HUL5,110.40096588729443,564.0371662506229
GPI10,110.40096588729443,564.0371662506229
MRF1,0.0,263.9788858628898
ROG1,0.0,93.5641888602254
TIP20,33.600293965698306,648.7111469864315
RRT6,33.600293965698306,648.7111469864315
RPL9A,309.1227044844244,276.6604058243258
ARO2,283.5988114536004,298.8030540053959
YGL149W,0.0,0.0
INO80,283.5988114536004,298.8030540053959
NUT1,324.25458512352213,660.0223379149097
YGL152C,0.0,0.0
PEX14,0.0,496.60907327000444
LYS5,0.0,496.60907327000444
CDC43,0.0,183.59685271386897
AMS1,480.5016131882245,3808.304616005228
ARI1,592.1890890506215,2267.4136231424454
RCK1,552.0048294364722,3398.589334950935
YGL159W,402.76573874192104,232.86757036312108
AIM14,1539.0512381008587,2831.0873861408068
YIP5,1539.0512381008587,2831.0873861408068
SUT1,772.806761211061,7967.692474839892
RAD54,220.8019317745888,1139.6888572432308
YRB30,0.0,306.00766262821844
YGL165C,0.0,0.0
CUP2,4414.627634304613,2496.8274013399646
PMR1,4414.627634304613,2496.8274013399646
HUR1,0.0,0.0
SUA5,0.0,89.09626276054361
SPO74,0.0,0.0
ROK1,319.7821080873356,62.12311702485602
NUP49,99.71700144658851,1932.7824080995047
XRN1,99.71700144658851,1932.7824080995047
BUD13,168.91951064722645,75.3477551993141
SAE2,168.91951064722645,75.3477551993141
YGL176C,0.0,127.98941621865922
YGL177W,0.0,0.0
MPT5,0.0,0.0
TOS3,794.8869543885198,3586.7146495043253
ATG1,4201.164272355431,3795.9822880159163
GTS1,728.6463748561432,620.7738224873075
YGL182C,0.0,0.0
MND1,0.0,0.0
STR3,2089.181129159827,1970.4680976818704
YGL185C,90.38675569720012,561.3124119402056
TPN1,4058.625436576075,1316.256735721972
COX4,85.62955802892643,529.924175859015
YGL188C,0.0,0.0
RPS26A,776.9899556995582,221.851712697332
CDC55,273.55991547294195,4366.266335467825
COX13,1203.0196121762617,1478.984212310289
IME4,0.0,403.3515493686451
YGL193C,1203.0196121762617,1478.984212310289
HOS2,322.0028171712754,804.3146873058614
GCN1,144.44986190860953,189.2361163957477
DSD1,552.0048294364722,561.9163301907756
MDS3,2289.7978109957357,1245.6162845508225
YIP4,328.85394094087707,2019.5596638214865
YGL199C,0.0,0.0
EMP24,328.85394094087707,2019.5596638214865
MCM6,66.24057953237666,528.9637313755095
ARO8,375.36328401680106,1032.870903693692
KEX1,450.53465446321525,467.8514805175715
YGL204C,108.0848617078407,78.94120287327648
POX1,43.416110180396686,1228.279672269644
CHC1,43.416110180396686,1228.279672269644
SPT16,477.0412106241118,238.91430472686864
SIP2,1507.1262457287912,1159.3336240936012
MIG2,1267.501802029194,3329.64207990478
YPT32,0.0,96.67474711990177
NCS6,44.16038635491777,120.67668850775225
VAM7,0.0,153.76626939418378
SKI8,0.0,153.76626939418378
YGL214W,0.0,0.0
CLG1,0.0,280.1410374617707
KIP3,1036.786013690698,482.85796418660186
YGL217C,0.0,0.0
YGL218W,0.0,0.0
MDM34,1036.786013690698,482.85796418660186
BOL2,9335.717568902654,956.0561981327172
NIF3,0.0,298.1087940964509
EDC1,9969.745355318311,1359.8889850558153
COG1,0.0,412.3156238197916
SDT1,555.9760872022022,525.2316621974048
VRG4,693.416779415263,338.64404232196546
OST5,0.0,357.3231509441005
MTC3,0.0,357.3231509441005
VID30,2054.2337184933526,1089.924547920236
SHE10,126.34442962578655,895.8513632340754
SAP4,126.34442962578655,895.8513632340754
YGL230C,44.16038635491777,72.00863039299361
EMC4,0.0,222.5648011413185
TAN1,0.0,110.52712237416321
SEC15,376.97890790783464,372.49136150584866
"ADE5,7",291.62519290983437,394.0822288200672
YGL235W,0.0,0.0
MTO1,291.62519290983437,394.0822288200672
HAP2,294.4025756994518,2346.3476942383245
CSE1,0.0,193.331228684307
YGL239C,0.0,0.0
DOC1,0.0,0.0
KAP114,175.63790027524112,487.6709801187786
YGL242C,175.63790027524112,487.6709801187786
TAD1,0.0,0.0
RTF1,144.44986190860953,406.400977557225
GUS1,77.66902122724231,206.25640606762877
RAI1,77.66902122724231,206.25640606762877
BRR6,3667.142536328496,624.0998239905699
PDE1,826.5312954128996,1555.899330661087
ZIP2,945.2296952813483,53.86212088355969
RMR1,44.16038635491777,616.160249139328
HFM1,44.16038635491777,140.62327158176208
RTG2,476.6209099980112,767.1143162741286
HXK2,6072.053123801194,11386.534397988182
FZF1,558.6554900320923,192.65617703734554
ZRT1,7882.628964352821,2696.7417453934845
ADH4,2332.255698795529,1532.9648017923073
MNT2,2332.255698795529,1532.9648017923073
VEL1,295.6091436326463,243.5871134963201
YPS5,44.16038635491777,756.3824047248836
YGL260W,0.0,0.0
PAU11,0.0,0.0
YGL262W,0.0,0.0
COS12,0.0,89.3753076173077
EFM5,0.0,293.99157689854627
SWC4,163.55698649969545,271.39777312723373
CUL3,163.55698649969545,271.39777312723373
PEX31,0.0,204.327700789409
TFG2,0.0,500.49002703766706
PRP18,0.0,500.49002703766706
ECT1,132.4811590647533,468.1186740122194
STF2,1360.6543362384798,15704.771954360684
SEC9,1705.8449683383897,943.4642427734881
NMA2,1705.8449683383897,943.4642427734881
YGR011W,1705.8449683383897,943.4642427734881
MCY1,157.71566555327774,381.71300224189054
SNU71,120.75105643922828,189.3008719969855
MSB2,0.0,198.8664715281165
EAT1,0.0,749.7626879290865
YGR016W,0.0,749.7626879290865
YGR017W,845.6244195622552,364.422856784352
YGR018C,397.44347719426,10022.309169293734
UGA1,350.3909748564004,984.3684711320833
VMA7,1014.7967571458375,3039.7481868860355
DPC29,1014.7967571458375,3039.7481868860355
YGR022C,0.0,0.0
MTL1,1290.5122614398301,13856.432972048853
THG1,439.51095424325746,1708.8026618060337
YGR025W,0.0,0.0
YGR026W,439.51095424325746,1708.8026618060337
RPS25A,2384.6608631655595,2093.8509722055123
MSP1,1766.4154541967105,2050.3308744280284
ERV1,0.0,427.22139129087776
POP6,549.2027744647135,845.9083998456048
IMO32,549.2027744647135,845.9083998456048
GSC2,7922.570739358355,7000.6165489994055
TIM21,1497.2345247178205,852.5606238888371
RPL26B,1519.3147178952793,850.5655922529811
YGR035C,7595.586453045856,1836.0558726060192
CAX4,1195.83251251228,1337.9467007514295
ACB1,3971.795705028958,1441.158903255134
ORM1,3971.795705028958,1441.158903255134
YGR039W,0.0,0.0
KSS1,2406.7410563430185,1930.0179690709942
BUD9,279.32774501604615,883.762621915127
MTE1,2972.426961469953,469.8379797645973
NQM1,485.76424990409544,9293.827816936642
RME1,2185.9391245684296,6292.175763338517
YGR045C,0.0,0.0
TAM41,2053.4579655036764,6252.775918049756
TFC4,1041.9866443295202,2099.9378986805705
UFD1,1041.9866443295202,2099.9378986805705
SCM4,676.9110317177177,714.5683367443964
YGR050C,6615.456207800474,14062.060366210084
YGR051C,0.0,0.0
FMP48,6615.456207800474,14062.060366210084
MCO32,237.38091641295387,557.2003060812726
YGR054W,237.38091641295387,557.2003060812726
MUP1,12561.523327105584,8950.760579034417
RSC1,779.3009356750194,339.6999800474306
LST7,1144.7341492713274,190.70645895743283
PEF1,1144.7341492713274,190.70645895743283
SPR3,108.84602270578324,2434.2159446911355
ERG25,5736.631614789926,1196.7625121303213
ADE6,833.733435331435,589.6064881999541
COX18,526.9137008257235,256.5886059197875
SPT4,676.9110317177177,473.7490713417576
YGR064W,0.0,0.0
VHT1,309.1227044844244,1771.8754313406148
GID10,0.0,0.0
YGR067C,0.0,518.6593168731677
ART5,1151.7520580798034,2940.4419776900595
YGR069W,0.0,0.0
ROM1,1151.7520580798034,2940.4419776900595
ENV11,93.67354681346194,505.2657591535613
UPF3,93.67354681346194,505.2657591535613
YGR073C,0.0,113.04013861566459
SMD1,0.0,109.80046628749176
PRP38,0.0,113.04013861566459
MRPL25,0.0,274.01771090875116
PEX8,97.82364065962797,773.9161533073552
PAC10,752.1233685752417,544.9875471322879
YGR079W,752.1233685752417,544.9875471322879
TWF1,478.02480074910994,2472.091268693689
SLX9,221.85840034767304,407.09881293405647
TOM20,221.85840034767304,407.09881293405647
GCD2,0.0,160.13822087470461
MRP13,571.039478727385,909.8382118582701
RPL11B,571.039478727385,909.8382118582701
PIL1,3643.7423466958353,8162.609622219588
PDC6,132.4811590647533,983.2473731537474
CTT1,397.4434771942599,10173.078202893354
NNF2,110.00807988769552,374.9948848211384
UTP22,1099.7910475235606,273.65633276266055
PRP31,359.44500521444695,71.5807782391514
DBF2,3296.962507513891,1638.6026555275546
DRN1,0.0,163.50011935945284
VAS1,699.0211910451808,288.6941007518301
RRP46,477.0412106241118,322.8236121450145
TPC1,477.0412106241118,322.8236121450145
ASK10,971.5284998081909,7454.860903406748
ESP1,0.0,235.9954040611259
TEL2,0.0,235.9954040611259
MDR1,0.0,619.8853071032181
PCP1,0.0,206.71060234136846
GTF1,0.0,1232.4156513350474
NOP7,0.0,1232.4156513350474
SRB5,0.0,120.24652072314565
VMA21,0.0,120.24652072314565
VOA1,287.04251130696554,231.2293631964708
YGR107W,0.0,0.0
CLB1,2693.7835676499835,2619.238259176102
CLB6,44.16038635491777,595.5528231435615
CLD1,0.0,1000.2428006582463
YGR111W,0.0,844.1336068777523
SHY1,0.0,941.717633139185
DAM1,478.02480074910994,342.25002045976913
YGR114C,0.0,0.0
YGR115C,0.0,0.0
SPT6,2318.928368560667,1219.2640019988223
YGR117C,826.1631300251875,2139.6253777464453
RPS23A,826.1631300251875,2139.6253777464453
NUP57,478.02480074910994,376.50559817882197
COG2,862.9778774623228,233.57766226752864
MEP1,4886.866284128767,5786.840355235381
YGR122W,6388.535892678104,12120.729015424617
PPT1,44.16038635491777,122.83616043002743
ASN2,3312.0289766188316,1857.577053388464
YGR125W,848.4637618910147,1563.5201728402017
YGR126W,606.1229499694597,1611.1105175804394
YGR127W,858.6741791234011,363.84572373449765
UTP8,261.96839363086815,686.7790736688606
SYF2,261.96839363086815,686.7790736688606
YGR130C,264.9623181295066,6413.518331069514
FHN1,264.9623181295066,6413.518331069514
PHB1,1363.264195000134,1059.8217888074607
PEX4,1363.264195000134,1059.8217888074607
CAF130,0.0,515.7448093100168
PRE9,0.0,155.933881600499
LSB1,376.97890790783464,2107.169680778754
YGR137W,376.97890790783464,2107.169680778754
TPO2,4106.915931007353,2993.321949791508
YGR139W,0.0,0.0
CBF2,485.76424990409544,2275.71214699457
VPS62,448.0039195426441,1596.6841275323104
BTN2,7617.666646223314,1643.1101752712532
SKN1,1430.9939451854439,1226.178429653767
THI4,649.2563930603453,3432.5982048742076
ENP2,0.0,101.96117958424064
ECL1,2853.4403490869945,5857.535331503918
NAT2,483.0042257569132,1110.9325203438825
RPL24B,2495.0618290528537,2563.063425937494
GPC1,2561.3024085852303,2626.086621645804
CCM1,1099.7910475235606,242.12574273152651
YGR151C,176.43989981987696,284.0071367981222
RSR1,176.43989981987696,284.0071367981222
YGR153W,176.43989981987696,284.0071367981222
GTO1,6443.565910915113,6100.593589178524
CYS4,6443.565910915113,6100.593589178524
PTI1,525.2084784929541,298.26091158248755
CHO2,14172.166266437169,4181.079256241269
MTR3,392.2876960462239,229.50877560077674
NSR1,44.16038635491777,267.9197649269964
YGR160W,0.0,0.0
RTS3,21661.658172453317,15072.422984416882
TIF4631,375.36328401680106,485.8983185948564
GTR2,0.0,426.0927997577928
YGR164W,0.0,0.0
MRPS35,72.90629822745858,198.06325520785106
TRS65,0.0,146.87390020685274
CLC1,0.0,2681.0024419222946
PEX35,0.0,516.9385929748862
PUS6,3657.538084146701,279.4416179238581
PSD2,86.34712415766045,699.8468298258545
MSM1,107.33427239042514,260.30678798729343
YIP1,0.0,352.43695512776867
RBG2,0.0,352.43695512776867
CBP4,821.2871305319028,1480.6938521386135
ERG1,379.291661944079,968.0449239330934
YGR176W,0.0,0.0
ATF2,2114.2826485962987,441.1655667452081
PBP1,264.20743973027726,2365.5216490181742
OKP1,128.26668235868232,1320.3282458210374
RNR4,4018.5951582975167,4992.127769923726
TIM13,44.16038635491777,1209.2938734350641
YGR182C,0.0,0.0
QCR9,1258.0575182505645,5724.6953617352065
UBR1,0.0,522.0559118275229
TYS1,75.76536874618245,443.00403644723343
TFG1,75.76536874618245,443.00403644723343
HGH1,1376.8848054580244,362.2286874063802
BUB1,22.080193177458884,214.51232904026685
CRH1,2071.3195473317514,1240.2663737526698
YGR190C,0.0,0.0
HIP1,552.0048294364722,2894.566255045469
TDH3,12342.669135888886,9932.541582268004
PDX1,2694.2771358652544,1816.3042476032888
XKS1,2168.082816144791,550.0810777216764
SKI6,2168.082816144791,550.0810777216764
FYV8,253.3792659708397,253.73316223462015
SNG1,2200.534506499292,4510.253298031372
YPP1,2200.534506499292,4510.253298031372
PMT6,1440.0651055901858,464.11579747170697
ELP2,234.18386703365485,289.50365315775366
YGR201C,0.0,2551.3282357426974
PCT1,4880.884807648806,5162.4940409844385
